INFO: COLUMN RESSEQ ATOM  INDEX    X        Y         Z
DATA: ANCHOR    291   CA      2 -8.85800 23.68500 14.63900
DATA: ANCHOR    294   CA     14 -5.93300 32.34400 15.98600
DATA: ANCHOR    297   CA     29 -11.99300 35.73300 21.72500

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ
DATA: CROSSHYDRORIG_1_2   296   298     HA     H    27    36      4.21180929      4.41180929
DATA: CROSSHYDRORIG_1_2   297   298      H     H    31    36      3.70566920      3.90566920
DATA: CROSSHYDRORIG_1_2   297   298      H    HA    31    37      4.80000000      5.00000000

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J         LIJ             UIJ

INFO: COLUMN RES_I RES_J  ATM_I ATM_J IDX_I IDX_J   LIJ     UIJ
DATA: LINKS    291   291      N     C     1     3 2.44611 2.44611
DATA: LINKS    294   294      N     C    13    15 2.49167 2.49167
DATA: LINKS    297   297      N     C    28    30 2.42405 2.42405
